"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9"
"556",2021-07-09,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.865774430976779,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"557",2021-07-10,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.865774430976779,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"558",2021-07-11,0,0.1023,0.5736,0.5724,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.123,0.1228,0.124,0.3117,0.3417,0.8967,0.865774430976779,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0093,0.0473,0.0491,0.0511,0.0815,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"559",2021-07-12,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"560",2021-07-13,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"561",2021-07-14,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"562",2021-07-15,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"563",2021-07-16,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"564",2021-07-17,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"565",2021-07-18,0,0.1712,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0242,0.1232,0.1229,0.2023,0.5313,0.3417,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0112,0.0563,0.058,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"566",2021-07-19,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"567",2021-07-20,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"568",2021-07-21,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"569",2021-07-22,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"570",2021-07-23,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"571",2021-07-24,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"572",2021-07-25,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0245,0.1246,0.1244,0.5279,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0155,0.0776,0.0793,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"573",2021-07-26,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"574",2021-07-27,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"575",2021-07-28,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"576",2021-07-29,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"577",2021-07-30,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"578",2021-07-31,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"579",2021-08-01,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0446,0.2226,0.2221,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0179,0.089,0.0907,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"580",2021-08-02,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"581",2021-08-03,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"582",2021-08-04,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"583",2021-08-05,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"584",2021-08-06,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"585",2021-08-07,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"586",2021-08-08,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.0811,0.4005,0.3996,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"587",2021-08-09,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"588",2021-08-10,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"589",2021-08-11,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"590",2021-08-12,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"591",2021-08-13,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"592",2021-08-14,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"593",2021-08-15,0,0.1729,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1175,0.5781,0.5768,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"594",2021-08-16,0,0.3537,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1465,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"595",2021-08-17,0,0.3537,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1465,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"596",2021-08-18,0,0.3537,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1465,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"597",2021-08-19,0,0.3537,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0,0.1465,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
